url,label
https://hiring-paypal.com,job_scam
http://trading-paypal.info,investment_scam
https://bonus-apple.com,giveaway_scam
http://win-paypal.info,giveaway_scam
http://github.net,legitimate
https://apply-apple.co,job_scam
http://hiring-facebook.net,job_scam
http://secure-amazon.info,phishing
http://login-apple.net,phishing
http://login-microsoft.info,phishing
https://quickcash-netflix.info,loan_scam
https://doublemoney-paypal.net,investment_scam
https://linkedin.com,legitimate
http://finance-paypal.net,loan_scam
http://reward-microsoft.co,giveaway_scam
http://update-paypal.xyz,phishing
https://invest-github.com,investment_scam
https://finance-apple.co,loan_scam
https://prize-microsoft.com,giveaway_scam
http://free-paypal.com,giveaway_scam
http://paypal.co,legitimate
http://prize-apple.co,giveaway_scam
https://free-apple.net,giveaway_scam
https://recruit-facebook.net,job_scam
https://instantloan-google.net,loan_scam
http://forex-microsoft.net,investment_scam
http://career-google.co,job_scam
https://easyloan-microsoft.com,loan_scam
https://amazon.org,legitimate
http://forex-paypal.net,investment_scam
http://doublemoney-amazon.co,investment_scam
http://finance-github.net,loan_scam
http://instantloan-google.net,loan_scam
http://auth-github.xyz,phishing
https://quickcash-github.org,loan_scam
https://instantloan-linkedin.info,loan_scam
https://doublemoney-paypal.org,investment_scam
https://quickcash-microsoft.com,loan_scam
http://credit-apple.co,loan_scam
http://recruit-microsoft.net,job_scam
https://crypto-linkedin.co,investment_scam
http://easyloan-github.co,loan_scam
http://auth-amazon.net,phishing
http://account-apple.net,phishing
http://recruit-microsoft.com,job_scam
https://account-paypal.co,phishing
https://login-netflix.info,phishing
http://login-amazon.xyz,phishing
http://secure-apple.xyz,phishing
http://doublemoney-microsoft.org,investment_scam
http://quickcash-amazon.com,loan_scam
http://netflix.co,legitimate
https://auth-amazon.co,phishing
http://crypto-paypal.com,investment_scam
http://update-amazon.info,phishing
https://verify-google.xyz,phishing
https://update-amazon.co,phishing
http://account-paypal.com,phishing
http://reward-netflix.com,giveaway_scam
http://login-github.net,phishing
http://google.net,legitimate
http://linkedin.xyz,legitimate
https://workfromhome-apple.xyz,job_scam
https://login-netflix.com,phishing
https://giveaway-github.xyz,giveaway_scam
http://microsoft.co,legitimate
https://facebook.xyz,legitimate
http://career-facebook.net,job_scam
http://giveaway-linkedin.co,giveaway_scam
http://bonus-microsoft.com,giveaway_scam
http://workfromhome-google.xyz,job_scam
https://career-facebook.net,job_scam
http://doublemoney-linkedin.com,investment_scam
https://microsoft.info,legitimate
https://finance-facebook.info,loan_scam
http://workfromhome-amazon.xyz,job_scam
https://credit-paypal.co,loan_scam
https://profit-facebook.info,investment_scam
https://facebook.net,legitimate
https://giveaway-google.com,giveaway_scam
https://microsoft.net,legitimate
http://free-microsoft.com,giveaway_scam
http://secure-linkedin.net,phishing
http://verify-google.net,phishing
http://invest-facebook.com,investment_scam
http://netflix.com,legitimate
http://linkedin.info,legitimate
https://netflix.org,legitimate
https://hiring-linkedin.net,job_scam
http://verify-linkedin.org,phishing
https://amazon.xyz,legitimate
http://finance-apple.info,loan_scam
https://hiring-facebook.net,job_scam
https://microsoft.info,legitimate
https://recruit-github.org,job_scam
http://secure-linkedin.net,phishing
https://profit-google.net,investment_scam
https://crypto-netflix.xyz,investment_scam
http://prize-facebook.org,giveaway_scam
https://verify-github.net,phishing
http://invest-google.xyz,investment_scam
https://credit-linkedin.com,loan_scam
https://hiring-amazon.info,job_scam
https://amazon.xyz,legitimate
https://account-apple.xyz,phishing
http://update-amazon.org,phishing
http://invest-github.co,investment_scam
http://apply-microsoft.xyz,job_scam
http://google.xyz,legitimate
https://loan-linkedin.co,loan_scam
http://prize-linkedin.com,giveaway_scam
https://hiring-facebook.co,job_scam
http://job-linkedin.co,job_scam
https://update-microsoft.info,phishing
http://easyloan-netflix.net,loan_scam
http://login-linkedin.xyz,phishing
https://linkedin.co,legitimate
https://doublemoney-github.co,investment_scam
http://crypto-google.com,investment_scam
http://prize-netflix.org,giveaway_scam
http://trading-google.xyz,investment_scam
https://doublemoney-amazon.co,investment_scam
http://recruit-github.net,job_scam
https://profit-google.info,investment_scam
http://login-netflix.net,phishing
https://hiring-linkedin.com,job_scam
http://update-paypal.net,phishing
https://auth-github.xyz,phishing
https://hiring-github.info,job_scam
https://reward-facebook.xyz,giveaway_scam
http://instantloan-google.com,loan_scam
https://bonus-amazon.net,giveaway_scam
https://amazon.com,legitimate
http://verify-github.com,phishing
http://workfromhome-amazon.info,job_scam
https://profit-netflix.info,investment_scam
https://auth-amazon.org,phishing
https://loan-microsoft.net,loan_scam
https://forex-netflix.org,investment_scam
http://workfromhome-linkedin.info,job_scam
https://paypal.org,legitimate
https://verify-apple.info,phishing
https://finance-facebook.net,loan_scam
http://quickcash-linkedin.net,loan_scam
https://apply-paypal.org,job_scam
https://giveaway-apple.net,giveaway_scam
http://quickcash-linkedin.com,loan_scam
http://free-microsoft.co,giveaway_scam
https://invest-github.com,investment_scam
https://win-paypal.com,giveaway_scam
https://facebook.net,legitimate
http://bonus-google.net,giveaway_scam
https://apply-amazon.xyz,job_scam
http://free-linkedin.info,giveaway_scam
https://profit-github.info,investment_scam
https://recruit-amazon.com,job_scam
https://forex-amazon.com,investment_scam
https://github.org,legitimate
http://microsoft.com,legitimate
http://account-google.info,phishing
https://recruit-facebook.co,job_scam
https://secure-linkedin.xyz,phishing
https://secure-microsoft.org,phishing
https://easyloan-github.org,loan_scam
http://crypto-google.com,investment_scam
http://auth-microsoft.info,phishing
http://workfromhome-google.net,job_scam
http://reward-github.info,giveaway_scam
https://trading-paypal.org,investment_scam
https://trading-apple.com,investment_scam
http://amazon.co,legitimate
https://github.info,legitimate
http://update-microsoft.net,phishing
http://easyloan-microsoft.info,loan_scam
https://bonus-facebook.co,giveaway_scam
http://update-google.co,phishing
http://auth-microsoft.com,phishing
http://profit-google.xyz,investment_scam
https://crypto-amazon.org,investment_scam
http://microsoft.net,legitimate
http://bonus-facebook.xyz,giveaway_scam
https://apply-facebook.org,job_scam
https://giveaway-linkedin.info,giveaway_scam
https://apply-linkedin.com,job_scam
https://apply-microsoft.xyz,job_scam
http://auth-github.org,phishing
http://bonus-netflix.org,giveaway_scam
http://crypto-amazon.xyz,investment_scam
http://secure-amazon.co,phishing
http://doublemoney-paypal.co,investment_scam
http://giveaway-github.info,giveaway_scam
http://doublemoney-github.co,investment_scam
http://free-amazon.co,giveaway_scam
http://giveaway-apple.co,giveaway_scam
http://free-netflix.net,giveaway_scam
http://credit-microsoft.info,loan_scam
http://win-amazon.xyz,giveaway_scam
http://job-amazon.xyz,job_scam
https://job-apple.info,job_scam
https://prize-linkedin.co,giveaway_scam
https://free-apple.net,giveaway_scam
http://recruit-paypal.net,job_scam
https://hiring-google.net,job_scam
http://quickcash-netflix.co,loan_scam
http://secure-github.co,phishing
http://bonus-github.org,giveaway_scam
https://profit-paypal.net,investment_scam
http://netflix.com,legitimate
https://prize-paypal.info,giveaway_scam
https://invest-linkedin.com,investment_scam
https://trading-amazon.co,investment_scam
https://update-google.net,phishing
https://finance-google.xyz,loan_scam
http://job-microsoft.org,job_scam
http://credit-paypal.co,loan_scam
http://auth-paypal.net,phishing
https://bonus-microsoft.co,giveaway_scam
http://giveaway-facebook.net,giveaway_scam
http://invest-facebook.com,investment_scam
https://amazon.info,legitimate
https://auth-apple.co,phishing
http://credit-netflix.info,loan_scam
https://doublemoney-google.co,investment_scam
http://auth-google.org,phishing
http://bonus-amazon.co,giveaway_scam
https://easyloan-apple.co,loan_scam
http://instantloan-apple.info,loan_scam
http://bonus-google.org,giveaway_scam
http://loan-paypal.info,loan_scam
https://career-amazon.xyz,job_scam
http://credit-apple.info,loan_scam
https://hiring-google.net,job_scam
https://free-microsoft.org,giveaway_scam
https://apply-github.com,job_scam
https://recruit-netflix.info,job_scam
http://linkedin.org,legitimate
https://forex-facebook.org,investment_scam
https://apple.co,legitimate
http://account-apple.co,phishing
https://job-amazon.net,job_scam
http://apply-github.co,job_scam
https://free-amazon.org,giveaway_scam
https://reward-microsoft.info,giveaway_scam
http://easyloan-amazon.com,loan_scam
https://doublemoney-facebook.org,investment_scam
http://job-apple.info,job_scam
http://netflix.org,legitimate
http://google.org,legitimate
http://loan-linkedin.info,loan_scam
https://win-paypal.com,giveaway_scam
http://update-amazon.com,phishing
http://apply-github.co,job_scam
http://workfromhome-linkedin.co,job_scam
http://crypto-github.xyz,investment_scam
http://credit-apple.com,loan_scam
http://doublemoney-github.org,investment_scam
https://reward-google.co,giveaway_scam
http://free-github.com,giveaway_scam
https://invest-apple.com,investment_scam
https://win-apple.net,giveaway_scam
https://credit-apple.co,loan_scam
http://crypto-paypal.org,investment_scam
https://prize-facebook.info,giveaway_scam
http://credit-linkedin.info,loan_scam
http://verify-microsoft.info,phishing
https://forex-apple.org,investment_scam
https://reward-netflix.com,giveaway_scam
https://giveaway-github.xyz,giveaway_scam
http://hiring-linkedin.com,job_scam
http://prize-linkedin.net,giveaway_scam
http://workfromhome-apple.info,job_scam
http://reward-google.com,giveaway_scam
http://quickcash-google.com,loan_scam
https://loan-facebook.co,loan_scam
https://account-netflix.co,phishing
https://facebook.org,legitimate
http://reward-facebook.co,giveaway_scam
https://reward-google.co,giveaway_scam
http://recruit-facebook.com,job_scam
http://free-github.info,giveaway_scam
https://linkedin.co,legitimate
http://workfromhome-paypal.org,job_scam
https://hiring-facebook.net,job_scam
http://verify-microsoft.co,phishing
http://verify-github.com,phishing
http://invest-paypal.org,investment_scam
https://crypto-netflix.org,investment_scam
http://profit-linkedin.xyz,investment_scam
http://apply-google.com,job_scam
http://linkedin.info,legitimate
http://apple.com,legitimate
https://profit-linkedin.com,investment_scam
http://forex-facebook.xyz,investment_scam
http://login-facebook.net,phishing
http://update-google.co,phishing
https://auth-amazon.net,phishing
http://login-apple.net,phishing
https://win-github.info,giveaway_scam
https://linkedin.com,legitimate
https://secure-facebook.net,phishing
http://apply-facebook.info,job_scam
https://reward-microsoft.co,giveaway_scam
https://verify-facebook.net,phishing
https://apple.co,legitimate
https://giveaway-netflix.com,giveaway_scam
http://trading-amazon.net,investment_scam
https://forex-github.com,investment_scam
http://quickcash-apple.xyz,loan_scam
http://career-github.org,job_scam
http://easyloan-linkedin.info,loan_scam
http://trading-linkedin.info,investment_scam
http://account-facebook.co,phishing
https://quickcash-google.xyz,loan_scam
http://google.co,legitimate
http://quickcash-paypal.org,loan_scam
https://secure-paypal.com,phishing
http://easyloan-microsoft.xyz,loan_scam
http://doublemoney-linkedin.com,investment_scam
https://apply-microsoft.org,job_scam
http://prize-linkedin.net,giveaway_scam
http://free-netflix.com,giveaway_scam
https://credit-amazon.info,loan_scam
http://apple.org,legitimate
https://crypto-linkedin.org,investment_scam
http://profit-netflix.org,investment_scam
http://secure-apple.co,phishing
http://quickcash-apple.net,loan_scam
https://login-linkedin.com,phishing
https://google.info,legitimate
https://doublemoney-amazon.xyz,investment_scam
http://bonus-google.com,giveaway_scam
https://win-amazon.info,giveaway_scam
http://account-amazon.xyz,phishing
http://amazon.info,legitimate
https://credit-apple.org,loan_scam
http://credit-microsoft.xyz,loan_scam
http://microsoft.co,legitimate
http://quickcash-github.info,loan_scam
https://loan-apple.info,loan_scam
http://account-paypal.net,phishing
http://hiring-github.org,job_scam
https://facebook.net,legitimate
https://invest-netflix.org,investment_scam
http://easyloan-netflix.org,loan_scam
https://apply-facebook.com,job_scam
http://forex-netflix.com,investment_scam
http://win-microsoft.com,giveaway_scam
http://paypal.org,legitimate
http://easyloan-apple.org,loan_scam
https://finance-google.com,loan_scam
https://forex-paypal.com,investment_scam
https://hiring-github.xyz,job_scam
https://bonus-linkedin.net,giveaway_scam
https://reward-facebook.co,giveaway_scam
http://profit-github.net,investment_scam
https://crypto-paypal.co,investment_scam
https://auth-facebook.info,phishing
https://update-facebook.net,phishing
https://apple.info,legitimate
http://quickcash-amazon.info,loan_scam
http://credit-google.net,loan_scam
http://invest-linkedin.com,investment_scam
http://loan-microsoft.org,loan_scam
https://login-linkedin.org,phishing
https://facebook.org,legitimate
http://microsoft.xyz,legitimate
https://free-linkedin.xyz,giveaway_scam
http://credit-github.net,loan_scam
http://update-paypal.info,phishing
http://paypal.org,legitimate
http://invest-github.xyz,investment_scam
http://apple.xyz,legitimate
https://paypal.co,legitimate
https://loan-google.xyz,loan_scam
http://easyloan-paypal.co,loan_scam
https://linkedin.info,legitimate
http://quickcash-microsoft.org,loan_scam
https://update-netflix.com,phishing
http://loan-linkedin.info,loan_scam
https://reward-microsoft.org,giveaway_scam
http://doublemoney-facebook.xyz,investment_scam
http://bonus-apple.info,giveaway_scam
https://trading-netflix.com,investment_scam
https://profit-amazon.co,investment_scam
http://giveaway-github.xyz,giveaway_scam
https://free-microsoft.org,giveaway_scam
http://free-linkedin.org,giveaway_scam
https://crypto-linkedin.co,investment_scam
https://prize-paypal.net,giveaway_scam
https://crypto-paypal.com,investment_scam
http://trading-google.xyz,investment_scam
http://apply-paypal.org,job_scam
https://amazon.xyz,legitimate
https://easyloan-microsoft.co,loan_scam
http://finance-github.info,loan_scam
http://instantloan-microsoft.co,loan_scam
http://bonus-linkedin.co,giveaway_scam
http://instantloan-netflix.com,loan_scam
http://reward-facebook.co,giveaway_scam
http://forex-microsoft.co,investment_scam
https://apple.xyz,legitimate
http://account-paypal.org,phishing
http://instantloan-paypal.info,loan_scam
http://workfromhome-microsoft.xyz,job_scam
https://account-github.xyz,phishing
https://reward-facebook.com,giveaway_scam
http://finance-facebook.org,loan_scam
http://apple.co,legitimate
http://reward-github.com,giveaway_scam
https://loan-facebook.co,loan_scam
http://bonus-paypal.net,giveaway_scam
http://finance-github.co,loan_scam
https://reward-apple.co,giveaway_scam
http://prize-apple.org,giveaway_scam
http://workfromhome-amazon.net,job_scam
http://quickcash-linkedin.org,loan_scam
http://paypal.org,legitimate
https://forex-linkedin.info,investment_scam
https://doublemoney-paypal.com,investment_scam
https://trading-amazon.net,investment_scam
http://job-linkedin.info,job_scam
https://giveaway-facebook.net,giveaway_scam
https://paypal.co,legitimate
http://career-google.org,job_scam
https://instantloan-netflix.com,loan_scam
https://github.info,legitimate
http://giveaway-microsoft.net,giveaway_scam
http://quickcash-google.net,loan_scam
https://amazon.info,legitimate
https://invest-amazon.info,investment_scam
https://login-github.net,phishing
https://doublemoney-facebook.xyz,investment_scam
https://recruit-linkedin.org,job_scam
http://auth-google.info,phishing
http://free-amazon.com,giveaway_scam
http://login-linkedin.info,phishing
https://easyloan-linkedin.xyz,loan_scam
https://linkedin.xyz,legitimate
http://paypal.xyz,legitimate
https://apply-microsoft.com,job_scam
http://auth-amazon.xyz,phishing
http://amazon.xyz,legitimate
https://doublemoney-google.com,investment_scam
https://job-facebook.org,job_scam
https://apply-microsoft.com,job_scam
https://paypal.co,legitimate
http://recruit-netflix.info,job_scam
http://hiring-google.co,job_scam
http://job-microsoft.xyz,job_scam
http://account-github.com,phishing
http://netflix.org,legitimate
http://bonus-github.info,giveaway_scam
http://job-microsoft.xyz,job_scam
https://free-linkedin.co,giveaway_scam
https://finance-linkedin.co,loan_scam
http://login-github.com,phishing
http://loan-github.com,loan_scam
https://paypal.net,legitimate
https://reward-amazon.net,giveaway_scam
https://bonus-amazon.info,giveaway_scam
https://github.net,legitimate
https://finance-amazon.net,loan_scam
http://loan-amazon.com,loan_scam
http://verify-netflix.xyz,phishing
http://job-apple.co,job_scam
http://free-github.info,giveaway_scam
https://paypal.org,legitimate
http://free-facebook.org,giveaway_scam
http://google.xyz,legitimate
https://invest-amazon.net,investment_scam
http://hiring-apple.co,job_scam
http://career-amazon.com,job_scam
https://bonus-microsoft.com,giveaway_scam
http://amazon.net,legitimate
https://paypal.org,legitimate
http://invest-facebook.info,investment_scam
https://loan-netflix.info,loan_scam
http://verify-paypal.info,phishing
https://easyloan-netflix.org,loan_scam
http://prize-linkedin.com,giveaway_scam
https://hiring-netflix.info,job_scam
https://career-linkedin.co,job_scam
https://trading-microsoft.info,investment_scam
http://crypto-facebook.info,investment_scam
http://update-microsoft.xyz,phishing
https://doublemoney-facebook.net,investment_scam
http://workfromhome-netflix.net,job_scam
http://easyloan-apple.net,loan_scam
https://hiring-netflix.xyz,job_scam
https://giveaway-amazon.xyz,giveaway_scam
https://prize-google.org,giveaway_scam
https://amazon.xyz,legitimate
http://account-amazon.xyz,phishing
http://secure-netflix.info,phishing
https://recruit-netflix.co,job_scam
https://easyloan-microsoft.com,loan_scam
https://account-github.net,phishing
http://finance-google.com,loan_scam
http://giveaway-microsoft.com,giveaway_scam
http://facebook.net,legitimate
https://verify-netflix.org,phishing
https://quickcash-github.info,loan_scam
https://invest-microsoft.com,investment_scam
http://github.co,legitimate
https://quickcash-microsoft.net,loan_scam
http://loan-paypal.xyz,loan_scam
http://paypal.info,legitimate
https://paypal.org,legitimate
http://profit-facebook.net,investment_scam
http://google.net,legitimate
https://forex-netflix.net,investment_scam
https://job-google.net,job_scam
https://invest-facebook.com,investment_scam
https://easyloan-amazon.xyz,loan_scam
https://update-netflix.com,phishing
https://apply-paypal.net,job_scam
https://account-paypal.co,phishing
https://facebook.co,legitimate
https://recruit-github.org,job_scam
http://secure-netflix.org,phishing
https://apply-facebook.net,job_scam
http://verify-microsoft.net,phishing
https://apple.xyz,legitimate
https://job-apple.org,job_scam
https://facebook.com,legitimate
http://profit-google.org,investment_scam
http://reward-apple.net,giveaway_scam
http://bonus-amazon.org,giveaway_scam
http://win-amazon.net,giveaway_scam
http://giveaway-facebook.com,giveaway_scam
http://linkedin.net,legitimate
https://giveaway-linkedin.info,giveaway_scam
http://reward-apple.org,giveaway_scam
https://instantloan-paypal.com,loan_scam
http://finance-amazon.org,loan_scam
http://giveaway-paypal.info,giveaway_scam
http://trading-google.xyz,investment_scam
https://login-netflix.net,phishing
https://profit-facebook.com,investment_scam
http://apple.com,legitimate
http://hiring-google.xyz,job_scam
http://paypal.org,legitimate
http://apply-netflix.info,job_scam
http://update-facebook.com,phishing
http://forex-paypal.co,investment_scam
https://forex-microsoft.org,investment_scam
https://account-amazon.com,phishing
https://apple.com,legitimate
https://login-apple.xyz,phishing
http://profit-amazon.xyz,investment_scam
https://workfromhome-facebook.co,job_scam
https://workfromhome-apple.info,job_scam
http://loan-google.co,loan_scam
http://verify-github.com,phishing
https://workfromhome-netflix.co,job_scam
https://paypal.xyz,legitimate
https://secure-github.org,phishing
https://verify-microsoft.co,phishing
https://paypal.co,legitimate
https://hiring-paypal.org,job_scam
https://paypal.xyz,legitimate
https://job-microsoft.info,job_scam
https://prize-facebook.co,giveaway_scam
https://career-linkedin.info,job_scam
https://finance-facebook.co,loan_scam
http://giveaway-github.com,giveaway_scam
http://apply-github.xyz,job_scam
http://instantloan-facebook.net,loan_scam
http://github.info,legitimate
http://verify-linkedin.xyz,phishing
http://free-microsoft.co,giveaway_scam
http://secure-facebook.co,phishing
http://invest-linkedin.net,investment_scam
http://apply-apple.info,job_scam
http://free-apple.co,giveaway_scam
http://recruit-github.xyz,job_scam
http://auth-facebook.net,phishing
https://instantloan-microsoft.org,loan_scam
http://github.org,legitimate
https://giveaway-apple.net,giveaway_scam
http://secure-amazon.org,phishing
https://prize-amazon.org,giveaway_scam
http://workfromhome-linkedin.org,job_scam
http://amazon.org,legitimate
http://forex-paypal.co,investment_scam
https://login-netflix.net,phishing
https://recruit-linkedin.net,job_scam
http://profit-linkedin.xyz,investment_scam
http://update-facebook.info,phishing
http://prize-microsoft.info,giveaway_scam
http://hiring-amazon.co,job_scam
http://account-paypal.xyz,phishing
https://workfromhome-google.info,job_scam
http://facebook.xyz,legitimate
https://apply-facebook.info,job_scam
http://giveaway-microsoft.info,giveaway_scam
http://finance-github.xyz,loan_scam
https://crypto-paypal.xyz,investment_scam
https://recruit-microsoft.info,job_scam
https://quickcash-linkedin.co,loan_scam
http://quickcash-netflix.net,loan_scam
https://crypto-amazon.info,investment_scam
https://secure-apple.com,phishing
http://quickcash-apple.org,loan_scam
https://workfromhome-apple.co,job_scam
http://workfromhome-github.xyz,job_scam
http://login-apple.co,phishing
http://auth-paypal.info,phishing
https://prize-microsoft.org,giveaway_scam
http://hiring-apple.com,job_scam
https://secure-microsoft.info,phishing
http://forex-github.xyz,investment_scam
http://loan-apple.co,loan_scam
https://finance-paypal.org,loan_scam
http://crypto-facebook.xyz,investment_scam
https://update-github.xyz,phishing
http://hiring-paypal.info,job_scam
http://trading-paypal.org,investment_scam
http://netflix.xyz,legitimate
https://profit-amazon.xyz,investment_scam
http://career-amazon.com,job_scam
https://facebook.co,legitimate
https://job-apple.com,job_scam
http://forex-netflix.org,investment_scam
https://forex-amazon.net,investment_scam
https://prize-google.org,giveaway_scam
http://login-netflix.com,phishing
https://credit-amazon.info,loan_scam
https://finance-facebook.xyz,loan_scam
https://account-netflix.org,phishing
http://update-microsoft.com,phishing
http://job-paypal.org,job_scam
http://reward-microsoft.com,giveaway_scam
https://giveaway-facebook.net,giveaway_scam
https://giveaway-linkedin.net,giveaway_scam
https://job-google.org,job_scam
http://secure-google.info,phishing
http://crypto-amazon.com,investment_scam
https://secure-apple.net,phishing
http://giveaway-netflix.co,giveaway_scam
http://verify-facebook.xyz,phishing
https://auth-microsoft.com,phishing
https://crypto-github.org,investment_scam
https://auth-facebook.co,phishing
https://reward-github.co,giveaway_scam
http://facebook.info,legitimate
http://easyloan-linkedin.co,loan_scam
http://secure-amazon.xyz,phishing
http://apply-microsoft.co,job_scam
https://doublemoney-linkedin.org,investment_scam
http://netflix.xyz,legitimate
http://loan-facebook.org,loan_scam
https://free-linkedin.org,giveaway_scam
https://secure-google.info,phishing
https://loan-amazon.org,loan_scam
http://update-google.com,phishing
https://auth-amazon.com,phishing
http://github.org,legitimate
http://secure-facebook.co,phishing
https://instantloan-microsoft.org,loan_scam
https://giveaway-paypal.net,giveaway_scam
http://hiring-github.co,job_scam
http://profit-amazon.com,investment_scam
http://facebook.org,legitimate
https://secure-amazon.co,phishing
http://linkedin.co,legitimate
http://amazon.org,legitimate
https://win-paypal.info,giveaway_scam
https://secure-github.org,phishing
http://win-microsoft.com,giveaway_scam
http://login-paypal.info,phishing
http://auth-google.info,phishing
https://bonus-paypal.com,giveaway_scam
http://account-paypal.info,phishing
https://profit-paypal.com,investment_scam
http://amazon.xyz,legitimate
http://doublemoney-google.com,investment_scam
https://forex-github.xyz,investment_scam
https://apple.org,legitimate
https://facebook.xyz,legitimate
http://login-facebook.info,phishing
https://trading-google.co,investment_scam
http://amazon.com,legitimate
https://crypto-paypal.org,investment_scam
http://verify-facebook.co,phishing
https://google.co,legitimate
http://secure-apple.co,phishing
https://free-paypal.net,giveaway_scam
https://doublemoney-google.com,investment_scam
http://quickcash-paypal.co,loan_scam
http://giveaway-google.co,giveaway_scam
https://credit-google.xyz,loan_scam
https://login-linkedin.co,phishing
https://win-apple.com,giveaway_scam
http://hiring-github.info,job_scam
http://forex-amazon.co,investment_scam
https://reward-paypal.info,giveaway_scam
https://google.co,legitimate
https://google.co,legitimate
https://hiring-netflix.com,job_scam
https://crypto-microsoft.xyz,investment_scam
https://loan-linkedin.xyz,loan_scam
https://prize-github.co,giveaway_scam
https://profit-linkedin.com,investment_scam
http://prize-linkedin.info,giveaway_scam
https://login-paypal.org,phishing
http://trading-facebook.org,investment_scam
http://workfromhome-facebook.co,job_scam
http://netflix.com,legitimate
http://bonus-facebook.co,giveaway_scam
http://microsoft.info,legitimate
http://finance-netflix.net,loan_scam
https://trading-paypal.info,investment_scam
